-65.361691,45.676037,"Poley Mountain-Sussex,NB - Snow Conditions: Call  (866) 433-2480","1015 Main St, Sussex,NB"
-66.694751,47.982424,"Sugarloaf Provincial Park Ski Resort-Atholville,NB - Snow Conditions: Call  (506) 789-2366","Sugarloaf Provincial Park, Atholville,NB"
-57.83512,48.949053,"Marble Mountain-Corner Brook,NF - Snow Conditions: Call  (902) 492-0960","PO Box 245 RR 1, Corner Brook,NF"
-54.045962,48.163047,"White Hills (Newfoundland)-Clarenville,NF - Snow Conditions: Call  (800) 466-4559","100 White Hills Rd, Clarenville,NF"
-80.544543,44.35757,"Beaver Valley Ski Club-Markdale,ON - Snow Conditions: Call  (519) 986-2520","RR 4 100 Pioneer Dr, Markdale,ON"
-80.304199,44.496724,"Blue Mountain Ski Resort-Collingwood,ON - Snow Conditions: Call  (877) 445-0231","108 Jozo Weider Blvd, Collingwood,OH"
-81.33804,42.94432,"Boler Mountain-London,ON - Snow Conditions: Call  (519) 657-8822","689 Griffith St, London,ON"
-76.780389,45.275699,"Calabogie Peaks-Calabogie,ON - Snow Conditions: Call  (613) 752-2720","30 Barrett Chute Road, Calabogie,ON"
-80.012818,43.801578,"Caledon Ski Club-Caledon,ON - Snow Conditions: Call  (519) 927-5221","17431 Mississauga Rd, Caledon,ON"
-80.424412,43.436525,"Chicopee Ski Club-Kitchener,ON - Snow Conditions: Call  (877) 244-2673","396 Morrison Rd, Kitchener,ON"
-81.069081,43.108572,"Cobble Hills Ski and Snowboard Club-Thamesford,ON - Snow Conditions: Call  (519) 461-1720","5714 Cobble Hills Rd, Thamesford,ON"
-79.058451,44.012251,"Dagmar Resort-Ashburn,ON - Snow Conditions: Call  (905) 649-2002","1220 Lakeridge Rd, Ashburn,ON"
-78.559482,44.247101,"Devil's Elbow Ski Area-Bethany,ON - Snow Conditions: Call  (705) 277-2012","878 Bethany Hills Rd, Bethany,ON"
-79.943577,43.506824,"Glen Eden Ski and Snowboarding Centre-Milton,ON - Snow Conditions: Call  (905) 878-5011","5234 Kelso Rd, Milton,ON"
-79.597154,44.518515,"Hardwood Hills-Oro Station,ON - Snow Conditions: Call  (705) 487-3775","402 Old Barrie Rd West RR1, Oro Station,ON"
-79.132218,45.357445,"Hidden Valley Highlands-Huntsville,ON - Snow Conditions: Call  (800) 398-9555","1655 Hidden Valley Rd, Huntsville,ON"
-80.046303,43.977962,"Hockley Valley Resort-Orangeville,ON - Snow Conditions: Call  (519) 942-0754","RR 1 3rd Line, Orangeville,ON"
-79.67383,44.550402,"Horseshoe Resort-Barrie,ON - Snow Conditions: Call  (800) 461-5627","1101 Horseshoe Valley Rd, Barrie,ON"
-78.530727,46.291131,"Matawa Ski Hill-Matawa,ON - Snow Conditions: Call  (800) 762-2339","PO Box 541, Mattawa,ON"
-80.376964,44.534752,"The Gerogian Peaks Club-Thornbury,ON - Snow Conditions: Call  (519) 599-6771","PO Box 400, Thornbury,ON"
-74.279506,46.048351,"Belle Neige-Val Morin,QC - Snow Conditions: Call  (877) 600-3311","6820 Rt 117, Val Morin,QC"
-72.638536,45.303422,"Bromont Ski Resort-Bromont,QC - Snow Conditions: Call  (450) 534-2200","150 Champlain St, Bromont,QC"
-75.852867,45.508978,"Camp Fortune-Chelsea,QC - Snow Conditions: Call  (819) 827-1717","300 Chemin Dunlop, Chelsea,QC"
-70.609866,47.278108,"Le Massif-Petite Riviere-Saint Francois,QC - Snow Conditions: Call  (418) 632-5876","1350 Rue Principale, Petite Riviere St Francois,QC"
-71.300494,46.940968,"Les Relais-Lac Beauport,QC - Snow Conditions: Call  (866) 373-5247","1084 Boulevard du Lac, Lac Beauport,QC"
-70.488915,46.621414,"Massif du Sud-Bellechasse,QC - Snow Conditions: Call  (no number listed)","1989 Rt Du Massif, Bellechasse,QC"
-75.84954,45.592887,"Mont Cascades-Cantley,QC - Snow Conditions: Call  (888) 282-2722","448 Mont Cascades,Cantley,QC"
-74.142503,45.91561,"Mont Gabriel-Sainte Adele,QC - Snow Conditions: Call  (800) 668-5253","1699 Chemin Du Mont Gabriel, Sainte Adele,QC"
-70.104026,47.771004,"Mont Grand Fonds-La Maibaie,QC - Snow Conditions: Call  (418) 665-4120","1000 Chemin des Loisirs, La Malbaie,QC"
-72.219559,45.318219,"Mont Orford-Orford,QC - Snow Conditions: Call  (800) 567-2772","4380 Chemin du Parc, Orford,QC"
-70.581138,46.410576,"Mont Original-Lac Etchemin,QC - Snow Conditions: Call  (877) 335-1551","Lac Etchemin, QC"
-73.365584,45.536409,"Mont Saint Bruno-Saint Bruno,QC - Snow Conditions: Call  (450) 653-3646","550 Rang des Vingt Cinq, St Bruno,QC"
-70.905624,47.074284,"Mont Sainte Anne-Beaupre,QC - Snow Conditions: Call  (888) 827-4579","500 Beaupre Blvd, Beaupre,QC"
-74.596888,46.205323,"Mont Tremblant-Quebec,QC - Snow Conditions: Call  (888) 738-1777","1000 Chemin des Voyageurs, Mont Tremblant,QC"
-72.300214,45.073871,"Owl's Head-Mansonville,QC - Snow Conditions: Call  (800) 363-3067","40 Ch Du Mont Owls Head, Mansonville,QC"
-68.195319,48.467265,"Parc du Mont Comi-Saint Donat De Rimouski,QC - Snow Conditions: Call  (418) 739-4858","300 Chemin du Plateau, Saint Donat de Rimouski,QC"
-74.175179,45.963351,"Ski Chantecler-Saint Adele,QC - Snow Conditions: Call  (888) 916-1616","1474 Chemin Chantecler 15 nord Exit 67, Saint Adele,QC"
-74.214528,46.022578,"Vallee Bleue Ski Centre-Val David,QC - Snow Conditions: Call  (866) 322-3427","1418 Chemin Vallee Bleue, Val David,QC"
-72.797868,46.614335,"Vallee du Parc-Grand Mere,QC - Snow Conditions: Call  (800) 363-1639","10000 Blvd de la Vallee Du Parc, Grand Mere,QC"
-75.933905,45.645236,"Vorlage Ski Resort-Wakefield,QC - Snow Conditions: Call  (819) 459-2301","65 Burnside Rd, Wakefield,QC"
-135.044926,60.611935,"Mount Sima-Whitehorse,YT - Snow Conditions: Call  (867) 667-skis","Mount Sima near Whitehorse,YT"
-85.603281,34.536767,"Cloudmont Ski Resort-Mentone,AL - Snow Conditions: Call  (256) 634-4344","PO Box 435, Mentone,AL"
-149.534853,61.246668,"Alpenglow-Fort Richardson,AK - Snow Conditions: Call  (907) 428-1208","Artic Valley Rd, Fort Richardson,AK"
-149.112157,60.959812,"Alyeska-Girdwood,AK - Snow Conditions: Call  (907) 754-2285","PO Box 249, Girdwood,AK"
-134.515115,58.276479,"Eaglecrest-Juneau,AK - Snow Conditions: Call  (907) 586-5284","3000 Fish Creek Road, Juneau,AK"
-149.820987,61.275743,"Hillberg Ski Area-Elmendorf AFB,AK - Snow Conditions: Call  (907) 552-4838","Elemendorf AFB,AK"
-147.990862,64.93989,"Moose Mountain-Fairbanks,AK - Snow Conditions: Call  (907) 479-4732","Fairbanks,AK"
-145.75042,60.549244,"Mount Eyak-Cordova,AK - Snow Conditions: Call  (907) 424-7766","Ski Hill Rd, Cordova,AK"
-147.412253,65.045313,"Mt Aurora Skiland-Fairbanks,AK - Snow Conditions: Call  (907) 456-snow","2315 Skiland Road, Fairbanks,AK"
-111.705515,35.330535,"Salmonberry Ridge Ski Area-Valdez,AK - Snow Conditions: Call  (907) 424-7766","Salmonberry Ridge Ski Area,AK"
-149.745475,61.14092,"The Hilltop Ski Area-Anchorage,AK - Snow Conditions: Call  (907) 346-2167","7015 Abbott Road, Anchorage,AK"
-111.705515,35.330535,"Arizona Snowbowl-Flagstaff,AZ - Snow Conditions: Call  (928) 779-1951","PO Box 40, Flagstaff,AZ"
-112.193157,35.215626,"Elk Ridge Ski Area-Williams,AZ - Snow Conditions: Call  (928) 814-5038","2467 S Perkinsville Rd, Williams,AZ"
-110.780941,32.448241,"Mount Lemmon Ski Valley-Tucson,AZ - Snow Conditions: Call  (520) 576-1400","PO Box 40, Flagstaff,AZ"
-109.564995,33.977809,"Sunrise Park Resort-Greer,AZ - Snow Conditions: Call  (520) 735-7669","PO Box 117, Greer,AZ"
-116.888354,34.236022,"Alpine Meadows Ski Resort-Tahoe City,CA - Snow Conditions: Call  (530) 583-4232","2600 Alpine Meadows Rd, Tahoe City,CA"
-118.56044,35.711263,"Alta Sierra-Shirley Meadows,CA - Snow Conditions: Call  (760) 376-4186","PO Box 82562, Bakersfield,CA"
-122.203099,41.319932,"Badger Pass-Yosemite National Park,CA - Snow Conditions: Call  (209) 372-8430","Yosemite National Park,CA"
-120.041248,38.462703,"Bear Valley Mountain Resort-Bear Valley,CA - Snow Conditions: Call  (209) 753-2301","Hwy 4 @ Hwy 207, Bear Valley,CA"
-116.91144,34.2437,"Big Bear Mountain Resort-Big Bear Lake,CA - Snow Conditions: Call  (909) 866-5766","880 Summit Blvd, Big Bear Lake,CA"
-120.34823,39.338578,"Boreal Mountain Resort-Truckee,CA - Snow Conditions: Call  (530) 426-3666","PO Box 39, Truckee,CA"
-117.921001,34.346598,"Buckhorn Ski Club,CA - Snow Conditions: Call  (714) 537-5999","Buckhorn Ski Club,CA"
-121.288222,40.290885,"Coppervale Ski Area-Chester,CA - Snow Conditions: Call  (530) 257-9965","478/200 Hwy 139, Susanville,CA"
-119.955824,38.190047,"Dodge Ridge-Pinecrest,CA - Snow Conditions: Call  (209) 965-3474","1 Dodge Ridge Rd, Pinecrest,CA"
-120.330321,39.317659,"Donner Ski Ranch-Norden,CA - Snow Conditions: Call  (530) 426-3635","19320 Donner Pass Rd, Norden,CA"
-120.154396,39.1558,"Granlibakken-Tahoe City,CA - Snow Conditions: Call  (877) 552-6301","725 Granlibakken Rd, Tahoe City,CA"
-119.940125,38.935803,"Heavenly Mountain Resort-South Lake Tahoe,CA - Snow Conditions: Call  (877) 552-6301","Corner of Wildwood and Saddle, South Lake Tahoe,CA"
-120.160496,39.086143,"Homewood Ski Resort-Homewood,CA - Snow Conditions: Call  (877) 552-6301","Corner of Wildwood and Saddle, South Lake Tahoe,CA"
-119.090822,37.768463,"June Mountain-June Lake,CA - Snow Conditions: Call  (760) 648-7733","20 miles north of Mammoth Lakes,CA"
-120.07163,38.686207,"Kirkwood Mountain Resort-Kirkwood,CA - Snow Conditions: Call  (209) 258-6000","1501 Kirkwood Meadows Dr, Kirkwood,CA"
-119.008042,37.649169,"Mammoth Mountain Ski Area-Mammoth Lakes,CA - Snow Conditions: Call  (760) 934-2571","1 Minaret Rd, Mammoth Lakes,CA"
-118.871719,36.694196,"Montecito Sequoia Resort,CA - Snow Conditions: Call  (800) 227-9900","2225 Grant Rd, Los Altos,CA"
-122.20371,41.320235,"Mount Shasta Ski Park-Mt Shasta,CA - Snow Conditions: Call  (530) 926-8610",Hwy 89 east of I 5
-118.199929,34.204014,"Mount Waterman-La Canada,CA - Snow Conditions: Call  (530) 926-8610","954 Foothill Blvd, La Canada,CA"
-117.593854,34.38322,"Mountain High-Wrightwood,CA - Snow Conditions: Call  (760) 249-5808","24510 State Hwy 2, Wrightwood,CA"
-117.623404,34.269926,"Mt Baldy,CA - Snow Conditions: Call  (909) 981-3344","6700 Mt Baldy Rd, Mt Baldy,CA"
-119.885338,39.329518,"Mt Rose Ski Tahoe-Reno,CA - Snow Conditions: Call  (800) SKI-ROSE","22222 Mt Rose Hwy, Reno,CA"
-120.122588,39.275891,"Northstar at Tahoe-Truckee,CA - Snow Conditions: Call  (530) 562-1010","100 Northstar Dr, Truckee,CA"
-120.697464,39.765177,"Plumas Eureka Bowl-Eureka State Park,CA - Snow Conditions: Call  (530) 283-6345","Jonesville Rd [CR A 14], Eureka State Park,CA"
-118.560256,35.711494,"Shirley Meadows Ski Area-Wofford Heights,CA - Snow Conditions: (760) 376-4186","56700 Rancheria Rd, Wofford Heights,CA"
-120.080713,38.80078,"Sierra at Tahoe-Twin Bridges,CA - Snow Conditions: Call  (530) 659-7453","59265 Hwy 168, Lakeshore,CA"
-119.153706,37.236429,"Sierra Summit-Lakeshore,CA - Snow Conditions: Call  (559) 233-2500","59265 Hwy 168, Lakeshore,CA"
-116.888738,34.236765,"Snow Summit,CA - Snow Conditions: Call  (909) 866-5766","880 Summit Blvd, Big Bear Lake,CA"
-117.03716,34.22489,"Snow Valley Ski Resort-Running Springs,CA - Snow Conditions: Call  (909) 867-2751","35100 Hwy 18, Running Springs,CA"
-116.87462,34.24069,"Snowcrest,CA - Snow Conditions: Call  (909) 985-3012","7930 Mt Baldy Rd, Mt Baldy,CA"
-120.1822,39.3282,"Soda Springs-Soda Springs,CA - Snow Conditions: Call  (530) 426-3901","PO Box 39, Truckee,CA"
-120.23534,39.197543,"Squaw Valley USA-Olympic Valley,CA - Snow Conditions: Call  (530) 583-6985","1960 Squaw Valley Rd, Olympic Valley,CA"
-121.288678,40.290906,"Stover Mountain-Chester,CA - Snow Conditions: Call  (530) 258-3987","Intersection of Hwys 36 and 89, Chester,CA"
-120.333237,39.305333,"Sugar Bowl-Norden,CA - Snow Conditions: Call  (530) 426-9000","629 Sugar Bowl Rd, Norden,CA"
-120.257215,39.354906,"Tahoe Donner Downhill-Truckee,CA - Snow Conditions: Call  (530) 587-9444","11509 Northwoods Blvd, Truckee,CA"
-105.872179,39.642584,"Arapahoe Basin Ski Area-Dillon,CO - Snow Conditions: Call  (888) 272-7246","28194 US Hwy 6, Dillon,CO"
-106.11011,39.61679,"Arapahoe Basin Ski Area-Keystone,CO - Snow Conditions: Call  (970) 496-7077","Near Loveland,CO"
-106.85757,39.18243,"Aspen Highlands-Aspen,CO - Snow Conditions: Call  (970) 925-1220","PO Box 1248, Aspen,CO"
-106.82512,39.16761,"Aspen Mountain-Aspen,CO - Snow Conditions: Call  (970) 925-1220","PO Box 1248, Aspen,CO"
-106.82281,39.19143,"Aspen Snowmass-Aspen,CO - Snow Conditions: Call  (970) 925-1220","PO Box 1248, Aspen,CO"
-106.51681,39.60493,"Beaver Creek Resort-Vail,CO - Snow Conditions: Call  (970) 476-5601","PO Box 1595, Avon,CO"
-106.04719,39.48221,"Breckenridge Ski Resort-Summit County,CO - Snow Conditions: Call  (970) 453-5000","PO Box 1058, Breckenridge,CO"
-106.87067,39.1988,"Buttermilk-Aspen,CO - Snow Conditions: Call  (970) 925-1220","PO Box 1248, Aspen,CO"
-106.150827,39.50148,"Copper Mountain Resort-Summit County,CO - Snow Conditions: Call  (970) 968-2882","209 Ten Mile Circle, Copper Mountain,CO"
-106.98576,38.87017,"Crested Butte Mountain Resort-Gunnison County,CO - Snow Conditions: Call  (970) 349-2333","12 Snowmass Rd, Mt Crested Butte,CO"
-105.124642,37.349555,"Cuchara Mountain Resort-Cuchara,CO - Snow Conditions: Call  (719) 742-3163","946 Panadero Ave, Cuchara,CO"
-107.81408,37.61299,"Durango Mountain Resort-Durango,CO - Snow Conditions: Call  (800) 982-6103","1 Skier Place, Durango,CO"
-105.518603,39.684449,"Echo Mountain Park-Idaho Springs,CO - Snow Conditions: Call  (303) 325-7347","19285  Hwy 103, Idaho Springs,CO"
-105.58489,39.93775,"Eldora Mountain Resort-Boulder,CO - Snow Conditions: Call  (303) 440-8700","PO Box 1697 , Nederland,CO"
-108.054869,37.299129,"Hesperus Ski Area-Hesperus,CO - Snow Conditions: Call  (970) 259-3711","US Hwy 160, Hesperus,CO"
-106.83784,40.48348,"Howelsen Hill Ski Area-Steamboat Springs,CO - Snow Conditions: Call  (970) 879-2043","137 10th St, Steamboat Springs,CO"
-107.656401,37.811222,"Kendall Mountain-Silverton,CO - Snow Conditions: Call  (970) 387-0182","1 Kendall Pl, Silverton,CO"
-106.9613,40.29954,"Keystone Resort-Keystone,CO - Snow Conditions: Call  (970) 496-2316","PO Box 38, Keystone,CO"
-105.70039,39.70618,"Loveland Ski Area-Georgetown,CO - Snow Conditions: Call  (303) 571-5580","I 70 Exit 216, Georgetown,CO"
-106.331612,38.512811,"Monarch-Durango,CO - Snow Conditions: Call  (888) 996-SNOW","23715 W Hwy 50, Monarch,CO"
-108.151537,39.069956,"Powderhorn-Mesa,CO - Snow Conditions: Call  (970) 268-5700","48338 Powderhorn Rd, Mesa,CO"
-107.67891,37.76241,"Silverton Mountain-Silverton,CO - Snow Conditions: Call  (970) 387-5706","PO Box 654, Silverton,CO"
-106.301963,39.360301,"Ski Cooper-Leadville,CO - Snow Conditions: Call  (719) 486-2277","US Rt 24, Leadville,CO"
-106.98486,39.32853,"Snowmass-Aspen,CO - Snow Conditions: Call  (970) 925-1220","PO Box 896, Leadville,CO"
-105.899775,40.048809,"SolVista-Granby,CO - Snow Conditions: Call  (888) 850-4615","1000 Village Rd, Granby,CO"
-106.82659,40.48028,"Steamboat Ski Resort-Steamboat,CO - Snow Conditions: Call  (970) 879-6111","2305 Mount Werner Circle, Steamboat Springs,CO"
-107.336306,39.398631,"Sunlight-Glenwood Springs,CO - Snow Conditions: Call  (970) 945-7491","10901 CR 117, Glenwood Springs,CO"
-107.81087,37.93816,"Telluride Ski Resort-Telluride,CO - Snow Conditions: Call  (866) 888-7179","565 Mountain Village Blvd, Telluride,CO"
-106.38263,39.64499,"Vail-Vail,CO - Snow Conditions: Call  (970) 476-5601","Vail,CO"
-105.78428,39.91689,"Winter Park Resort-Winter Park,CO - Snow Conditions: Call  (800) 979-0332","PO Box 36, Winter Park,CO"
-106.793092,37.47402,"Wolf Creek-Pagosa Springs,CO - Snow Conditions: Call  (970) 264-5639","PO Box 2800, Pagosa Springs,CO"
-73.315694,41.838706,"Mohawk Mountain-West Cornwall,CT - Snow Conditions: Call  (800) 895-5222","46 Great Hollow Rd, West Cornwall,CT"
-72.924392,41.581841,"Mount Southington-Plantsville,CT - Snow Conditions: Call  (860) 628-0954","396 Mount Vernon Rd, Plantsville,CT"
-72.735277,41.50155,"Powder Ridge-Middlefield,CT - Snow Conditions: Call  (860) 349-3454","99 Powder Hill Rd, Middlefield,CT"
-72.947803,41.88501,"Ski Sundown-New Hartford,CT - Snow Conditions: Call  (860) 379-7669","126 Ratlum Rd, New Hartford,CT"
-73.255061,41.589993,"Woodbury Ski Area-Woodbury,CT - Snow Conditions: Call  (203) 263-2203","785 Washington Rd, Woodbury,CT"
-115.869804,46.57061,"Bald Mountain-Pierce,ID - Snow Conditions: Call  (208) 464-2311","Box 49, Pierce,ID"
-116.102617,43.764057,"Bogus Basin-Bogus Basin,ID - Snow Conditions: Call  (208) 332-5100","2600 Bogus Basin Rd, Boise,ID"
-116.158689,45.002263,"Brundage Mountain Resort-McCall,ID - Snow Conditions: Call  (800) 888-7544","PO Box 1062, McCall,ID"
-116.465294,46.068803,"Cottonwood Butte-Cottonwood,ID - Snow Conditions: Call  (208) 962-3624","Box 162, Cottonwood,ID"
-111.630251,43.646094,"Kelly Canyon-Kelly Canyon,ID - Snow Conditions: Call  (208) 538-6251","PO Box 3672, Ririe,ID"
-115.696683,47.455976,"Lookout Pass-Lookout Pass,ID - Snow Conditions: Call  (208) 744-1301","PO Box 108, Wallace,ID"
-114.285414,42.188377,"Magic Mountain-Hansen,ID - Snow Conditions: Call  (208) 423-6221","3407 N 3300 E, Kimberly,ID"
-112.149063,42.770845,"Pebble Creek-Pebble Creek,ID - Snow Conditions: Call  (208) 775-4451","3340 East Green Canyon Rd, Inkom,ID"
-113.607506,42.318226,"Pomerelle-Albion,ID - Snow Conditions: Call  (208) 673-5555","PO Box 158, Albion,ID"
-114.468848,43.436577,"Rotaurm-Hailey,ID - Snow Conditions: Call  (208) 788-2117","Hailey,ID"
-116.620869,48.364877,"Schweitzer Mountain Resort-Sandpoint,ID - Snow Conditions: Call  (208) 263-9555","10000 Schweitzer Mountain Rd, Sandpoint,ID"
-116.133083,47.539727,"Silver Mountain-Kellogg,ID - Snow Conditions: Call  (877) 230-2193","610 Bunker Ave, Kellogg,ID"
-116.089634,45.869164,"Snowhaven-Grangeville,ID - Snow Conditions: Call  (208) 983-3866","2600 Bogus Basin Rd, Bosie,ID"
-114.829456,43.485932,"Soldier Mountain-Fairfield,ID - Snow Conditions: Call  (208) 332-5100","PO Box 510, Fairfield,ID"
-114.365979,43.670827,"Sun Valley-Sun Valley,ID - Snow Conditions: Call  (208) 622-4111","1 Sun Valley Rd, Sun Valley,ID"
-116.114482,44.672817,"Tamarack Resort-Tamarack,ID - Snow Conditions: Call  (877) TAM-Resort","2099 W Mountain Rd, Tamarack,ID"
-90.393124,42.318683,"Chestnut Mountain Resort-Galena,IL - Snow Conditions: Call  (815) 777-1320","8700 W Chestnut Rd, Galena,IL"
-88.080465,41.780121,"Four Lakes Village Ski Resort-Lisle,IL - Snow Conditions: Call  (630) 964-2551","5790 Forest View Rd, Lisle,IL"
-89.844144,42.16925,"Plumtree Ski Area-Lake Carroll,IL - Snow Conditions: Call  (no number listed)","3 200 Association Dr, Lake Carroll,IL"
-88.294974,42.153675,"Raging Buffalo Snowboard Park-Algonquin,IL - Snow Conditions: Call  (800) 895-5222","Rt 31, Algonquin,IL"
-90.744269,41.425027,"Ski Snowstar-Andalusia,IL - Snow Conditions: Call  (800) 383-4002","9500 126th St, Andalusia,IL"
-88.219036,42.012555,"Villa Olivia-Bartlett,IL - Snow Conditions: Call  (630) 289-Snow","1401 W Lake St, Bartlett,IL"
